uuid,timestamp,event,hotel_bookings,price_category
3638462835652,2047-01-22 03:07:55,Send offer,,
3638522894667,2047-01-22 13:07:55,Guest request,,
3638522894667,2047-01-22 23:07:55,Premium prices,97,premium
3638522894667,2047-01-23 09:07:55,Send offer,,
3639185901136,2047-01-23 19:07:55,Guest request,,
3639185901136,2047-01-24 05:07:55,Standard prices,41,standard
3639185901136,2047-01-24 15:07:55,Send offer,,
3639471371675,2047-01-25 01:07:55,Guest request,,
3639471371675,2047-01-25 11:07:55,Standard prices,15,standard
3639471371675,2047-01-25 21:07:55,Send offer,,
3639988703977,2047-01-26 07:07:55,Guest request,,
3639988703977,2047-01-26 17:07:55,Standard prices,28,standard
3639988703977,2047-01-27 03:07:55,Send offer,,
3640969162827,2047-01-27 13:07:55,Guest request,,
3640969162827,2047-01-27 23:07:55,Standard prices,68,standard
3640969162827,2047-01-28 09:07:55,Send offer,,
3641287615375,2047-01-28 19:07:55,Guest request,,
3641287615375,2047-01-29 05:07:55,Standard prices,80,standard
3641287615375,2047-01-29 15:07:55,Send offer,,
3641814007851,2047-01-30 01:07:55,Guest request,,
3641814007851,2047-01-30 11:07:55,Standard prices,55,standard
3641814007851,2047-01-30 21:07:55,Send offer,,
3642222173811,2047-01-31 07:07:55,Guest request,,
3642222173811,2047-01-31 17:07:55,Standard prices,78,standard
3642222173811,2047-02-01 03:07:55,Send offer,,
3642295350009,2047-02-01 13:07:55,Guest request,,
3642295350009,2047-02-01 23:07:55,Standard prices,89,standard
3642295350009,2047-02-02 09:07:55,Send offer,,
3643102516539,2047-02-02 19:07:55,Guest request,,
3643102516539,2047-02-03 05:07:55,Standard prices,27,standard
3643102516539,2047-02-03 15:07:55,Send offer,,
3643279345651,2047-02-04 01:07:55,Guest request,,
3643279345651,2047-02-04 11:07:55,Premium prices,93,premium
3643279345651,2047-02-04 21:07:55,Send offer,,
3644063506994,2047-02-05 07:07:55,Guest request,,
3644063506994,2047-02-05 17:07:55,Standard prices,46,standard
3644063506994,2047-02-06 03:07:55,Send offer,,
3644106980725,2047-02-06 13:07:55,Guest request,,
3644106980725,2047-02-06 23:07:55,Standard prices,58,standard
3644106980725,2047-02-07 09:07:55,Send offer,,
3644888504847,2047-02-07 19:07:55,Guest request,,
3644888504847,2047-02-08 05:07:55,Standard prices,12,standard
3644888504847,2047-02-08 15:07:55,Send offer,,
3644909020508,2047-02-09 01:07:55,Guest request,,
3644909020508,2047-02-09 11:07:55,Standard prices,75,standard
3644909020508,2047-02-09 21:07:55,Send offer,,
3644946157518,2047-02-10 07:07:55,Guest request,,
3644946157518,2047-02-10 17:07:55,Standard prices,10,standard
3644946157518,2047-02-11 03:07:55,Send offer,,
3645699879591,2047-02-11 13:07:55,Guest request,,
3645699879591,2047-02-11 23:07:55,Standard prices,24,standard
3645699879591,2047-02-12 09:07:55,Send offer,,
3646304213344,2047-02-12 19:07:55,Guest request,,
3646304213344,2047-02-13 05:07:55,Standard prices,68,standard
3646304213344,2047-02-13 15:07:55,Send offer,,
3646892644252,2047-02-14 01:07:55,Guest request,,
3646892644252,2047-02-14 11:07:55,Standard prices,47,standard
3646892644252,2047-02-14 21:07:55,Send offer,,
3647507322320,2047-02-15 07:07:55,Guest request,,
3647507322320,2047-02-15 17:07:55,Standard prices,10,standard
3647507322320,2047-02-16 03:07:55,Send offer,,
3647938745089,2047-02-16 13:07:55,Guest request,,
3647938745089,2047-02-16 23:07:55,Standard prices,27,standard
3647938745089,2047-02-17 09:07:55,Send offer,,
3648109711137,2047-02-17 19:07:55,Guest request,,
3648109711137,2047-02-18 05:07:55,Premium prices,94,premium
3648109711137,2047-02-18 15:07:55,Send offer,,
3648408887719,2047-02-19 01:07:55,Guest request,,
3648408887719,2047-02-19 11:07:55,Standard prices,10,standard
3648408887719,2047-02-19 21:07:55,Send offer,,
3648423475693,2047-02-20 07:07:55,Guest request,,
3648423475693,2047-02-20 17:07:55,Standard prices,39,standard
3648423475693,2047-02-21 03:07:55,Send offer,,
3649318867712,2047-02-21 13:07:55,Guest request,,
3649318867712,2047-02-21 23:07:55,Premium prices,99,premium
3649318867712,2047-02-22 09:07:55,Send offer,,
3649371625052,2047-02-22 19:07:55,Guest request,,
3649371625052,2047-02-23 05:07:55,Standard prices,46,standard
3649371625052,2047-02-23 15:07:55,Send offer,,
3650140624450,2047-02-24 01:07:55,Guest request,,
3650140624450,2047-02-24 11:07:55,Standard prices,69,standard
3650140624450,2047-02-24 21:07:55,Send offer,,
3650946585824,2047-02-25 07:07:55,Guest request,,
3650946585824,2047-02-25 17:07:55,Standard prices,16,standard
3650946585824,2047-02-26 03:07:55,Send offer,,
3651437653822,2047-02-26 13:07:55,Guest request,,
3651437653822,2047-02-26 23:07:55,Standard prices,90,standard
3651437653822,2047-02-27 09:07:55,Send offer,,
3652194668330,2047-02-27 19:07:55,Guest request,,
3652194668330,2047-02-28 05:07:55,Standard prices,80,standard
3652194668330,2047-02-28 15:07:55,Send offer,,
3653002005125,2047-03-01 01:07:55,Guest request,,
3653002005125,2047-03-01 11:07:55,Premium prices,93,premium
3653002005125,2047-03-01 21:07:55,Send offer,,
3653938602907,2047-03-02 07:07:55,Guest request,,
3653938602907,2047-03-02 17:07:55,Premium prices,92,premium
3653938602907,2047-03-03 03:07:55,Send offer,,
3653978583968,2047-03-03 13:07:55,Guest request,,
3653978583968,2047-03-03 23:07:55,Standard prices,20,standard
3653978583968,2047-03-04 09:07:55,Send offer,,
3653996847909,2047-03-04 19:07:55,Guest request,,
3653996847909,2047-03-05 05:07:55,Standard prices,42,standard
3653996847909,2047-03-05 15:07:55,Send offer,,
3654978089654,2047-03-06 01:07:55,Guest request,,
3654978089654,2047-03-06 11:07:55,Standard prices,73,standard
3654978089654,2047-03-06 21:07:55,Send offer,,
3655074384597,2047-03-07 07:07:55,Guest request,,
3655074384597,2047-03-07 17:07:55,Standard prices,79,standard
3655074384597,2047-03-08 03:07:55,Send offer,,
3656002278662,2047-03-08 13:07:55,Guest request,,
3656002278662,2047-03-08 23:07:55,Standard prices,82,standard
3656002278662,2047-03-09 09:07:55,Send offer,,
3656423438962,2047-03-09 19:07:55,Guest request,,
3656423438962,2047-03-10 05:07:55,Standard prices,17,standard
3656423438962,2047-03-10 15:07:55,Send offer,,
3656507747948,2047-03-11 01:07:55,Guest request,,
3656507747948,2047-03-11 11:07:55,Standard prices,61,standard
3656507747948,2047-03-11 21:07:55,Send offer,,
3657393400269,2047-03-12 07:07:55,Guest request,,
3657393400269,2047-03-12 17:07:55,Standard prices,87,standard
3657393400269,2047-03-13 03:07:55,Send offer,,
3658153478513,2047-03-13 13:07:55,Guest request,,
3658153478513,2047-03-13 23:07:55,Premium prices,94,premium
3658153478513,2047-03-14 09:07:55,Send offer,,
3658171171501,2047-03-14 19:07:55,Guest request,,
3658171171501,2047-03-15 05:07:55,Standard prices,26,standard
3658171171501,2047-03-15 15:07:55,Send offer,,
3658284997809,2047-03-16 01:07:55,Guest request,,
3658284997809,2047-03-16 11:07:55,Standard prices,42,standard
3658284997809,2047-03-16 21:07:55,Send offer,,
3659086337068,2047-03-17 07:07:55,Guest request,,
3659086337068,2047-03-17 17:07:55,Standard prices,23,standard
3659086337068,2047-03-18 03:07:55,Send offer,,
3659777032654,2047-03-18 13:07:55,Guest request,,
3659777032654,2047-03-18 23:07:55,Standard prices,47,standard
3659777032654,2047-03-19 09:07:55,Send offer,,
3660206870150,2047-03-19 19:07:55,Guest request,,
3660206870150,2047-03-20 05:07:55,Premium prices,95,premium
3660206870150,2047-03-20 15:07:55,Send offer,,
3660631209045,2047-03-21 01:07:55,Guest request,,
3660631209045,2047-03-21 11:07:55,Standard prices,86,standard
3660631209045,2047-03-21 21:07:55,Send offer,,
3661355551165,2047-03-22 07:07:55,Guest request,,
3661355551165,2047-03-22 17:07:55,Standard prices,52,standard
3661355551165,2047-03-23 03:07:55,Send offer,,
3662269708844,2047-03-23 13:07:55,Guest request,,
3662269708844,2047-03-23 23:07:55,Premium prices,100,premium
3662269708844,2047-03-24 09:07:55,Send offer,,
3662740391326,2047-03-24 19:07:55,Guest request,,
3662740391326,2047-03-25 05:07:55,Standard prices,68,standard
3662740391326,2047-03-25 15:07:55,Send offer,,
3663172051839,2047-03-26 01:07:55,Guest request,,
3663172051839,2047-03-26 11:07:55,Standard prices,49,standard
3663172051839,2047-03-26 21:07:55,Send offer,,
3664047113976,2047-03-27 07:07:55,Guest request,,
3664047113976,2047-03-27 17:07:55,Standard prices,55,standard
3664047113976,2047-03-28 03:07:55,Send offer,,
3664882282373,2047-03-28 13:07:55,Guest request,,
3664882282373,2047-03-28 23:07:55,Standard prices,78,standard
3664882282373,2047-03-29 09:07:55,Send offer,,
3665103092322,2047-03-29 19:07:55,Guest request,,
3665103092322,2047-03-30 05:07:55,Standard prices,34,standard
3665103092322,2047-03-30 15:07:55,Send offer,,
3665487657399,2047-03-31 01:07:55,Guest request,,
3665487657399,2047-03-31 11:07:55,Standard prices,44,standard
3665487657399,2047-03-31 21:07:55,Send offer,,
3666279145831,2047-04-01 07:07:55,Guest request,,
3666279145831,2047-04-01 17:07:55,Standard prices,40,standard
3666279145831,2047-04-02 03:07:55,Send offer,,
3666713264134,2047-04-02 13:07:55,Guest request,,
3666713264134,2047-04-02 23:07:55,Standard prices,71,standard
3666713264134,2047-04-03 09:07:55,Send offer,,
3667125237369,2047-04-03 19:07:55,Guest request,,
3667125237369,2047-04-04 05:07:55,Standard prices,69,standard
3667125237369,2047-04-04 15:07:55,Send offer,,
3667720449141,2047-04-05 01:07:55,Guest request,,
3667720449141,2047-04-05 11:07:55,Standard prices,56,standard
3667720449141,2047-04-05 21:07:55,Send offer,,
3668199973019,2047-04-06 07:07:55,Guest request,,
3668199973019,2047-04-06 17:07:55,Standard prices,52,standard
3668199973019,2047-04-07 03:07:55,Send offer,,
3668574836530,2047-04-07 13:07:55,Guest request,,
3668574836530,2047-04-07 23:07:55,Standard prices,29,standard
3668574836530,2047-04-08 09:07:55,Send offer,,
3669228343437,2047-04-08 19:07:55,Guest request,,
3669228343437,2047-04-09 05:07:55,Standard prices,26,standard
3669228343437,2047-04-09 15:07:55,Send offer,,
3669810806576,2047-04-10 01:07:55,Guest request,,
3669810806576,2047-04-10 11:07:55,Standard prices,54,standard
3669810806576,2047-04-10 21:07:55,Send offer,,
3670204352425,2047-04-11 07:07:55,Guest request,,
3670204352425,2047-04-11 17:07:55,Standard prices,87,standard
3670204352425,2047-04-12 03:07:55,Send offer,,
3670312243282,2047-04-12 13:07:55,Guest request,,
3670312243282,2047-04-12 23:07:55,Standard prices,88,standard
3670312243282,2047-04-13 09:07:55,Send offer,,
3670918016899,2047-04-13 19:07:55,Guest request,,
3670918016899,2047-04-14 05:07:55,Standard prices,18,standard
3670918016899,2047-04-14 15:07:55,Send offer,,
3671403389631,2047-04-15 01:07:55,Guest request,,
3671403389631,2047-04-15 11:07:55,Standard prices,80,standard
3671403389631,2047-04-15 21:07:55,Send offer,,
3672264925285,2047-04-16 07:07:55,Guest request,,
3672264925285,2047-04-16 17:07:55,Standard prices,78,standard
3672264925285,2047-04-17 03:07:55,Send offer,,
3673237017773,2047-04-17 13:07:55,Guest request,,
3673237017773,2047-04-17 23:07:55,Premium prices,93,premium
3673237017773,2047-04-18 09:07:55,Send offer,,
3673692393491,2047-04-18 19:07:55,Guest request,,
3673692393491,2047-04-19 05:07:55,Standard prices,36,standard
3673692393491,2047-04-19 15:07:55,Send offer,,
3674570605451,2047-04-20 01:07:55,Guest request,,
3674570605451,2047-04-20 11:07:55,Standard prices,14,standard
3674570605451,2047-04-20 21:07:55,Send offer,,
3674719449871,2047-04-21 07:07:55,Guest request,,
3674719449871,2047-04-21 17:07:55,Standard prices,26,standard
3674719449871,2047-04-22 03:07:55,Send offer,,
3675365335759,2047-04-22 13:07:55,Guest request,,
3675365335759,2047-04-22 23:07:55,Standard prices,40,standard
3675365335759,2047-04-23 09:07:55,Send offer,,
3675710043248,2047-04-23 19:07:55,Guest request,,
3675710043248,2047-04-24 05:07:55,Standard prices,60,standard
3675710043248,2047-04-24 15:07:55,Send offer,,
3676436330936,2047-04-25 01:07:55,Guest request,,
3676436330936,2047-04-25 11:07:55,Standard prices,82,standard
3676436330936,2047-04-25 21:07:55,Send offer,,
3677056175134,2047-04-26 07:07:55,Guest request,,
3677056175134,2047-04-26 17:07:55,Standard prices,50,standard
3677056175134,2047-04-27 03:07:55,Send offer,,
3677785484668,2047-04-27 13:07:55,Guest request,,
3677785484668,2047-04-27 23:07:55,Standard prices,51,standard
3677785484668,2047-04-28 09:07:55,Send offer,,
3678746076212,2047-04-28 19:07:55,Guest request,,
3678746076212,2047-04-29 05:07:55,Standard prices,89,standard
3678746076212,2047-04-29 15:07:55,Send offer,,
3678910123056,2047-04-30 01:07:55,Guest request,,
3678910123056,2047-04-30 11:07:55,Premium prices,97,premium
3678910123056,2047-04-30 21:07:55,Send offer,,
3678982917839,2047-05-01 07:07:55,Guest request,,
3678982917839,2047-05-01 17:07:55,Standard prices,86,standard
3678982917839,2047-05-02 03:07:55,Send offer,,
3679085478442,2047-05-02 13:07:55,Guest request,,
3679085478442,2047-05-02 23:07:55,Standard prices,77,standard
3679085478442,2047-05-03 09:07:55,Send offer,,
3679536860707,2047-05-03 19:07:55,Guest request,,
3679536860707,2047-05-04 05:07:55,Premium prices,91,premium
3679536860707,2047-05-04 15:07:55,Send offer,,
3679996403378,2047-05-05 01:07:55,Guest request,,
3679996403378,2047-05-05 11:07:55,Standard prices,26,standard
3679996403378,2047-05-05 21:07:55,Send offer,,
3680307817409,2047-05-06 07:07:55,Guest request,,
3680307817409,2047-05-06 17:07:55,Standard prices,29,standard
3680307817409,2047-05-07 03:07:55,Send offer,,
3680422816007,2047-05-07 13:07:55,Guest request,,
3680422816007,2047-05-07 23:07:55,Standard prices,13,standard
3680422816007,2047-05-08 09:07:55,Send offer,,
3681246488756,2047-05-08 19:07:55,Guest request,,
3681246488756,2047-05-09 05:07:55,Standard prices,75,standard
3681246488756,2047-05-09 15:07:55,Send offer,,
3681619013229,2047-05-10 01:07:55,Guest request,,
3681619013229,2047-05-10 11:07:55,Standard prices,18,standard
3681619013229,2047-05-10 21:07:55,Send offer,,
3681804165989,2047-05-11 07:07:55,Guest request,,
3681804165989,2047-05-11 17:07:55,Standard prices,20,standard
3681804165989,2047-05-12 03:07:55,Send offer,,
3682213124803,2047-05-12 13:07:55,Guest request,,
3682213124803,2047-05-12 23:07:55,Standard prices,29,standard
3682213124803,2047-05-13 09:07:55,Send offer,,
3682778339620,2047-05-13 19:07:55,Guest request,,
3682778339620,2047-05-14 05:07:55,Standard prices,20,standard
3682778339620,2047-05-14 15:07:55,Send offer,,
3683559679217,2047-05-15 01:07:55,Guest request,,
3683559679217,2047-05-15 11:07:55,Standard prices,85,standard
3683559679217,2047-05-15 21:07:55,Send offer,,
3684305412603,2047-05-16 07:07:55,Guest request,,
3684305412603,2047-05-16 17:07:55,Standard prices,51,standard
3684305412603,2047-05-17 03:07:55,Send offer,,
3685267709904,2047-05-17 13:07:55,Guest request,,
3685267709904,2047-05-17 23:07:55,Standard prices,11,standard
3685267709904,2047-05-18 09:07:55,Send offer,,
3685825842939,2047-05-18 19:07:55,Guest request,,
3685825842939,2047-05-19 05:07:55,Standard prices,64,standard
3685825842939,2047-05-19 15:07:55,Send offer,,
3686364881501,2047-05-20 01:07:55,Guest request,,
3686364881501,2047-05-20 11:07:55,Standard prices,68,standard
3686364881501,2047-05-20 21:07:55,Send offer,,
3687283270866,2047-05-21 07:07:55,Guest request,,
3687283270866,2047-05-21 17:07:55,Standard prices,13,standard
3687283270866,2047-05-22 03:07:55,Send offer,,
3688039249463,2047-05-22 13:07:55,Guest request,,
3688039249463,2047-05-22 23:07:55,Standard prices,15,standard
3688039249463,2047-05-23 09:07:55,Send offer,,
3688773189856,2047-05-23 19:07:55,Guest request,,
3688773189856,2047-05-24 05:07:55,Standard prices,63,standard
3688773189856,2047-05-24 15:07:55,Send offer,,
3689022794307,2047-05-25 01:07:55,Guest request,,
3689022794307,2047-05-25 11:07:55,Standard prices,83,standard
3689022794307,2047-05-25 21:07:55,Send offer,,
3689380926699,2047-05-26 07:07:55,Guest request,,
3689380926699,2047-05-26 17:07:55,Standard prices,54,standard
3689380926699,2047-05-27 03:07:55,Send offer,,
3690093424499,2047-05-27 13:07:55,Guest request,,
3690093424499,2047-05-27 23:07:55,Standard prices,46,standard
3690093424499,2047-05-28 09:07:55,Send offer,,
3690094975201,2047-05-28 19:07:55,Guest request,,
3690094975201,2047-05-29 05:07:55,Standard prices,24,standard
3690094975201,2047-05-29 15:07:55,Send offer,,
3690140705344,2047-05-30 01:07:55,Guest request,,
3690140705344,2047-05-30 11:07:55,Standard prices,30,standard
3690140705344,2047-05-30 21:07:55,Send offer,,
3690712280581,2047-05-31 07:07:55,Guest request,,
3690712280581,2047-05-31 17:07:55,Premium prices,95,premium
3690712280581,2047-06-01 03:07:55,Send offer,,
3691620430344,2047-06-01 13:07:55,Guest request,,
3691620430344,2047-06-01 23:07:55,Standard prices,68,standard
3691620430344,2047-06-02 09:07:55,Send offer,,
3691903078352,2047-06-02 19:07:55,Guest request,,
3691903078352,2047-06-03 05:07:55,Premium prices,96,premium
3691903078352,2047-06-03 15:07:55,Send offer,,
3692534983647,2047-06-04 01:07:55,Guest request,,
3692534983647,2047-06-04 11:07:55,Standard prices,30,standard
3692534983647,2047-06-04 21:07:55,Send offer,,
3693304261509,2047-06-05 07:07:55,Guest request,,
3693304261509,2047-06-05 17:07:55,Standard prices,59,standard
3693304261509,2047-06-06 03:07:55,Send offer,,
3694184891060,2047-06-06 13:07:55,Guest request,,
3694184891060,2047-06-06 23:07:55,Standard prices,80,standard
3694184891060,2047-06-07 09:07:55,Send offer,,
3694232139969,2047-06-07 19:07:55,Guest request,,
3694232139969,2047-06-08 05:07:55,Standard prices,51,standard
3694232139969,2047-06-08 15:07:55,Send offer,,
3694477168999,2047-06-09 01:07:55,Guest request,,
3694477168999,2047-06-09 11:07:55,Standard prices,79,standard
3694477168999,2047-06-09 21:07:55,Send offer,,
3695165602866,2047-06-10 07:07:55,Guest request,,
3695165602866,2047-06-10 17:07:55,Standard prices,13,standard
3695165602866,2047-06-11 03:07:55,Send offer,,
3695603568985,2047-06-11 13:07:55,Guest request,,
3695603568985,2047-06-11 23:07:55,Standard prices,87,standard
3695603568985,2047-06-12 09:07:55,Send offer,,
