uuid,timestamp,event,age,amount_loan,yearly_income,random_number,check
4781,2022-02-20 10:41:14,Check application data,43,14521,570794,1665265,
4781,2022-02-20 12:41:14,Simple Check,,,,,Simple Check
4781,2022-02-20 14:41:14,Make Decision,,,,,
4781,2022-02-20 16:41:14,Inform Customer,,,,,
4782,2022-02-25 13:04:23,Customer applies,,,,,
4782,2022-02-25 15:04:23,Check application data,52,54394,985012,221312,
4782,2022-02-25 17:04:23,Extensive Check,,,,,Extensive Check
4782,2022-02-25 19:04:23,Make Decision,,,,,
4782,2022-02-25 21:04:23,Inform Customer,,,,,
4783,2022-02-25 17:11:47,Customer applies,,,,,
4783,2022-02-25 19:11:47,Check application data,59,41141,171982,1243568,
4783,2022-02-25 21:11:47,Normal Check,,,,,Normal Check
4783,2022-02-25 23:11:47,Make Decision,,,,,
4783,2022-02-26 01:11:47,Inform Customer,,,,,
4784,2022-02-17 15:15:20,Customer applies,,,,,
4784,2022-02-17 17:15:20,Check application data,59,18834,589396,1274746,
4784,2022-02-17 19:15:20,Simple Check,,,,,Simple Check
4784,2022-02-17 21:15:20,Make Decision,,,,,
4784,2022-02-17 23:15:20,Inform Customer,,,,,
4785,2022-03-04 12:00:13,Customer applies,,,,,
4785,2022-03-04 14:00:13,Check application data,55,56337,396031,381148,
4785,2022-03-04 16:00:13,Extensive Check,,,,,Extensive Check
4785,2022-03-04 18:00:13,Make Decision,,,,,
4785,2022-03-04 20:00:13,Inform Customer,,,,,
4786,2022-03-01 10:49:50,Customer applies,,,,,
4786,2022-03-01 12:49:50,Check application data,50,13598,900599,1501594,
4786,2022-03-01 14:49:50,Simple Check,,,,,Simple Check
4786,2022-03-01 16:49:50,Make Decision,,,,,
4786,2022-03-01 18:49:50,Inform Customer,,,,,
4787,2022-03-04 17:50:47,Customer applies,,,,,
4787,2022-03-04 19:50:47,Check application data,39,67650,45711,754877,
4787,2022-03-04 21:50:47,Extensive Check,,,,,Extensive Check
4787,2022-03-04 23:50:47,Make Decision,,,,,
4787,2022-03-05 01:50:47,Inform Customer,,,,,
4788,2022-03-02 13:20:02,Customer applies,,,,,
4788,2022-03-02 15:20:02,Check application data,45,6699,218553,1535997,
4788,2022-03-02 17:20:02,Simple Check,,,,,Simple Check
4788,2022-03-02 19:20:02,Make Decision,,,,,
4788,2022-03-02 21:20:02,Inform Customer,,,,,
4789,2022-02-23 12:42:29,Customer applies,,,,,
4789,2022-02-23 14:42:29,Check application data,53,91083,586210,1882310,
4789,2022-02-23 16:42:29,Extensive Check,,,,,Extensive Check
4789,2022-02-23 18:42:29,Make Decision,,,,,
4789,2022-02-23 20:42:29,Inform Customer,,,,,
4790,2022-03-05 13:52:14,Customer applies,,,,,
4790,2022-03-05 15:52:14,Check application data,54,6581,280158,1254107,
4790,2022-03-05 17:52:14,Simple Check,,,,,Simple Check
4790,2022-03-05 19:52:14,Make Decision,,,,,
4790,2022-03-05 21:52:14,Inform Customer,,,,,
4791,2022-03-03 15:21:23,Customer applies,,,,,
4791,2022-03-03 17:21:23,Check application data,29,20881,378420,1615700,
4791,2022-03-03 19:21:23,Normal Check,,,,,Normal Check
4791,2022-03-03 21:21:23,Make Decision,,,,,
4791,2022-03-03 23:21:23,Inform Customer,,,,,
4792,2022-02-15 13:17:37,Customer applies,,,,,
4792,2022-02-15 15:17:37,Check application data,53,50218,979330,629259,
4792,2022-02-15 17:17:37,Extensive Check,,,,,Extensive Check
4792,2022-02-15 19:17:37,Make Decision,,,,,
4792,2022-02-15 21:17:37,Inform Customer,,,,,
4793,2022-02-14 14:57:07,Customer applies,,,,,
4793,2022-02-14 16:57:07,Check application data,34,66448,34830,741789,
4793,2022-02-14 18:57:07,Extensive Check,,,,,Extensive Check
4793,2022-02-14 20:57:07,Make Decision,,,,,
4793,2022-02-14 22:57:07,Inform Customer,,,,,
4794,2022-03-02 18:27:22,Customer applies,,,,,
4794,2022-03-02 20:27:22,Check application data,30,57959,883758,1540872,
4794,2022-03-02 22:27:22,Extensive Check,,,,,Extensive Check
4794,2022-03-03 00:27:22,Make Decision,,,,,
4794,2022-03-03 02:27:22,Inform Customer,,,,,
4795,2022-02-15 12:24:28,Customer applies,,,,,
4795,2022-02-15 14:24:28,Check application data,60,95538,255389,318885,
4795,2022-02-15 16:24:28,Extensive Check,,,,,Extensive Check
4795,2022-02-15 18:24:28,Make Decision,,,,,
4795,2022-02-15 20:24:28,Inform Customer,,,,,
4796,2022-03-02 14:52:31,Customer applies,,,,,
4796,2022-03-02 16:52:31,Check application data,56,79025,828660,133807,
4796,2022-03-02 18:52:31,Extensive Check,,,,,Extensive Check
4796,2022-03-02 20:52:31,Make Decision,,,,,
4796,2022-03-02 22:52:31,Inform Customer,,,,,
4797,2022-03-01 13:10:18,Customer applies,,,,,
4797,2022-03-01 15:10:18,Check application data,44,95094,422586,1366754,
4797,2022-03-01 17:10:18,Extensive Check,,,,,Extensive Check
4797,2022-03-01 19:10:18,Make Decision,,,,,
4797,2022-03-01 21:10:18,Inform Customer,,,,,
4798,2022-03-05 13:16:11,Customer applies,,,,,
4798,2022-03-05 15:16:11,Check application data,46,96435,738233,138534,
4798,2022-03-05 17:16:11,Extensive Check,,,,,Extensive Check
4798,2022-03-05 19:16:11,Make Decision,,,,,
4798,2022-03-05 21:16:11,Inform Customer,,,,,
4799,2022-02-14 11:12:18,Customer applies,,,,,
4799,2022-02-14 13:12:18,Check application data,26,61284,205704,1154823,
4799,2022-02-14 15:12:18,Extensive Check,,,,,Extensive Check
4799,2022-02-14 17:12:18,Make Decision,,,,,
4799,2022-02-14 19:12:18,Inform Customer,,,,,
4800,2022-02-19 11:57:35,Customer applies,,,,,
4800,2022-02-19 13:57:35,Check application data,39,47933,43916,1190971,
4800,2022-02-19 15:57:35,Normal Check,,,,,Normal Check
4800,2022-02-19 17:57:35,Make Decision,,,,,
4800,2022-02-19 19:57:35,Inform Customer,,,,,
4801,2022-02-22 12:19:40,Customer applies,,,,,
4801,2022-02-22 14:19:40,Check application data,52,42314,184645,1114729,
4801,2022-02-22 16:19:40,Normal Check,,,,,Normal Check
4801,2022-02-22 18:19:40,Make Decision,,,,,
4801,2022-02-22 20:19:40,Inform Customer,,,,,
4802,2022-02-20 12:05:07,Customer applies,,,,,
4802,2022-02-20 14:05:07,Check application data,54,68447,456403,1655315,
4802,2022-02-20 16:05:07,Extensive Check,,,,,Extensive Check
4802,2022-02-20 18:05:07,Make Decision,,,,,
4802,2022-02-20 20:05:07,Inform Customer,,,,,
4803,2022-03-05 17:31:28,Customer applies,,,,,
4803,2022-03-05 19:31:28,Check application data,30,85820,273756,1489025,
4803,2022-03-05 21:31:28,Extensive Check,,,,,Extensive Check
4803,2022-03-05 23:31:28,Make Decision,,,,,
4803,2022-03-06 01:31:28,Inform Customer,,,,,
4804,2022-02-21 13:28:30,Customer applies,,,,,
4804,2022-02-21 15:28:30,Check application data,34,71345,20262,723117,
4804,2022-02-21 17:28:30,Extensive Check,,,,,Extensive Check
4804,2022-02-21 19:28:30,Make Decision,,,,,
4804,2022-02-21 21:28:30,Inform Customer,,,,,
4805,2022-03-03 14:20:08,Customer applies,,,,,
4805,2022-03-03 16:20:08,Check application data,60,79620,876687,1660297,
4805,2022-03-03 18:20:08,Extensive Check,,,,,Extensive Check
4805,2022-03-03 20:20:08,Make Decision,,,,,
4805,2022-03-03 22:20:08,Inform Customer,,,,,
4806,2022-03-05 16:11:57,Customer applies,,,,,
4806,2022-03-05 18:11:57,Check application data,37,88751,87206,1706851,
4806,2022-03-05 20:11:57,Extensive Check,,,,,Extensive Check
4806,2022-03-05 22:11:57,Make Decision,,,,,
4806,2022-03-06 00:11:57,Inform Customer,,,,,
4807,2022-02-28 09:53:56,Customer applies,,,,,
4807,2022-02-28 11:53:56,Check application data,34,71428,826652,35641,
4807,2022-02-28 13:53:56,Extensive Check,,,,,Extensive Check
4807,2022-02-28 15:53:56,Make Decision,,,,,
4807,2022-02-28 17:53:56,Inform Customer,,,,,
4808,2022-02-21 17:52:08,Customer applies,,,,,
4808,2022-02-21 19:52:08,Check application data,32,58874,453224,439961,
4808,2022-02-21 21:52:08,Extensive Check,,,,,Extensive Check
4808,2022-02-21 23:52:08,Make Decision,,,,,
4808,2022-02-22 01:52:08,Inform Customer,,,,,
4809,2022-03-02 17:37:42,Customer applies,,,,,
4809,2022-03-02 19:37:42,Check application data,47,98325,275285,1782938,
4809,2022-03-02 21:37:42,Extensive Check,,,,,Extensive Check
4809,2022-03-02 23:37:42,Make Decision,,,,,
4809,2022-03-03 01:37:42,Inform Customer,,,,,
4810,2022-02-14 10:32:25,Customer applies,,,,,
4810,2022-02-14 12:32:25,Check application data,59,50222,576188,794277,
4810,2022-02-14 14:32:25,Extensive Check,,,,,Extensive Check
4810,2022-02-14 16:32:25,Make Decision,,,,,
4810,2022-02-14 18:32:25,Inform Customer,,,,,
4811,2022-02-14 17:14:36,Customer applies,,,,,
4811,2022-02-14 19:14:36,Check application data,57,80862,289523,1774028,
4811,2022-02-14 21:14:36,Extensive Check,,,,,Extensive Check
4811,2022-02-14 23:14:36,Make Decision,,,,,
4811,2022-02-15 01:14:36,Inform Customer,,,,,
4812,2022-02-19 13:03:48,Customer applies,,,,,
4812,2022-02-19 15:03:48,Check application data,32,13138,547785,1251489,
4812,2022-02-19 17:03:48,Simple Check,,,,,Simple Check
4812,2022-02-19 19:03:48,Make Decision,,,,,
4812,2022-02-19 21:03:48,Inform Customer,,,,,
4813,2022-02-20 13:04:27,Customer applies,,,,,
4813,2022-02-20 15:04:27,Check application data,38,59221,528753,1569821,
4813,2022-02-20 17:04:27,Extensive Check,,,,,Extensive Check
4813,2022-02-20 19:04:27,Make Decision,,,,,
4813,2022-02-20 21:04:27,Inform Customer,,,,,
4814,2022-03-03 10:16:15,Customer applies,,,,,
4814,2022-03-03 12:16:15,Check application data,30,72063,796020,530262,
4814,2022-03-03 14:16:15,Extensive Check,,,,,Extensive Check
4814,2022-03-03 16:16:15,Make Decision,,,,,
4814,2022-03-03 18:16:15,Inform Customer,,,,,
4815,2022-02-19 11:03:50,Customer applies,,,,,
4815,2022-02-19 13:03:50,Check application data,40,36680,9252,1560954,
4815,2022-02-19 15:03:50,Normal Check,,,,,Normal Check
4815,2022-02-19 17:03:50,Make Decision,,,,,
4815,2022-02-19 19:03:50,Inform Customer,,,,,
4816,2022-03-05 11:46:15,Customer applies,,,,,
4816,2022-03-05 13:46:15,Check application data,48,65591,60035,25340,
4816,2022-03-05 15:46:15,Extensive Check,,,,,Extensive Check
4816,2022-03-05 17:46:15,Make Decision,,,,,
4816,2022-03-05 19:46:15,Inform Customer,,,,,
4817,2022-02-15 13:11:30,Customer applies,,,,,
4817,2022-02-15 15:11:30,Check application data,26,32084,671522,1653370,
4817,2022-02-15 17:11:30,Normal Check,,,,,Normal Check
4817,2022-02-15 19:11:30,Make Decision,,,,,
4817,2022-02-15 21:11:30,Inform Customer,,,,,
4818,2022-02-28 13:12:34,Customer applies,,,,,
4818,2022-02-28 15:12:34,Check application data,59,21124,136898,1038182,
4818,2022-02-28 17:12:34,Normal Check,,,,,Normal Check
4818,2022-02-28 19:12:34,Make Decision,,,,,
4818,2022-02-28 21:12:34,Inform Customer,,,,,
4819,2022-03-02 14:34:33,Customer applies,,,,,
4819,2022-03-02 16:34:33,Check application data,57,18051,817577,764310,
4819,2022-03-02 18:34:33,Simple Check,,,,,Simple Check
4819,2022-03-02 20:34:33,Make Decision,,,,,
4819,2022-03-02 22:34:33,Inform Customer,,,,,
4820,2022-02-26 11:29:46,Customer applies,,,,,
4820,2022-02-26 13:29:46,Check application data,58,1722,204028,49149,
4820,2022-02-26 15:29:46,Simple Check,,,,,Simple Check
4820,2022-02-26 17:29:46,Make Decision,,,,,
4820,2022-02-26 19:29:46,Inform Customer,,,,,
4821,2022-02-23 15:02:21,Customer applies,,,,,
4821,2022-02-23 17:02:21,Check application data,44,86856,216820,1420386,
4821,2022-02-23 19:02:21,Extensive Check,,,,,Extensive Check
4821,2022-02-23 21:02:21,Make Decision,,,,,
4821,2022-02-23 23:02:21,Inform Customer,,,,,
4822,2022-02-24 13:42:21,Customer applies,,,,,
4822,2022-02-24 15:42:21,Check application data,59,97744,291561,1688536,
4822,2022-02-24 17:42:21,Extensive Check,,,,,Extensive Check
4822,2022-02-24 19:42:21,Make Decision,,,,,
4822,2022-02-24 21:42:21,Inform Customer,,,,,
4823,2022-02-21 13:11:47,Customer applies,,,,,
4823,2022-02-21 15:11:47,Check application data,57,97756,477172,307523,
4823,2022-02-21 17:11:47,Extensive Check,,,,,Extensive Check
4823,2022-02-21 19:11:47,Make Decision,,,,,
4823,2022-02-21 21:11:47,Inform Customer,,,,,
4824,2022-03-04 09:39:16,Customer applies,,,,,
4824,2022-03-04 11:39:16,Check application data,26,34811,114539,1109820,
4824,2022-03-04 13:39:16,Normal Check,,,,,Normal Check
4824,2022-03-04 15:39:16,Make Decision,,,,,
4824,2022-03-04 17:39:16,Inform Customer,,,,,
4825,2022-02-19 17:27:04,Customer applies,,,,,
4825,2022-02-19 19:27:04,Check application data,33,95937,193422,269939,
4825,2022-02-19 21:27:04,Extensive Check,,,,,Extensive Check
4825,2022-02-19 23:27:04,Make Decision,,,,,
4825,2022-02-20 01:27:04,Inform Customer,,,,,
4826,2022-02-20 10:22:46,Customer applies,,,,,
4826,2022-02-20 12:22:46,Check application data,26,35344,381331,1571986,
4826,2022-02-20 14:22:46,Normal Check,,,,,Normal Check
4826,2022-02-20 16:22:46,Make Decision,,,,,
4826,2022-02-20 18:22:46,Inform Customer,,,,,
4827,2022-02-21 09:49:46,Customer applies,,,,,
4827,2022-02-21 11:49:46,Check application data,49,92746,514706,501291,
4827,2022-02-21 13:49:46,Extensive Check,,,,,Extensive Check
4827,2022-02-21 15:49:46,Make Decision,,,,,
4827,2022-02-21 17:49:46,Inform Customer,,,,,
4828,2022-02-14 08:27:32,Customer applies,,,,,
4828,2022-02-14 10:27:32,Check application data,43,16987,868442,667136,
4828,2022-02-14 12:27:32,Simple Check,,,,,Simple Check
4828,2022-02-14 14:27:32,Make Decision,,,,,
4828,2022-02-14 16:27:32,Inform Customer,,,,,
4829,2022-03-01 16:23:41,Customer applies,,,,,
4829,2022-03-01 18:23:41,Check application data,56,32334,147319,674615,
4829,2022-03-01 20:23:41,Normal Check,,,,,Normal Check
4829,2022-03-01 22:23:41,Make Decision,,,,,
4829,2022-03-02 00:23:41,Inform Customer,,,,,
4830,2022-02-26 17:56:31,Customer applies,,,,,
4830,2022-02-26 19:56:31,Check application data,58,16859,157900,1430600,
4830,2022-02-26 21:56:31,Simple Check,,,,,Simple Check
4830,2022-02-26 23:56:31,Make Decision,,,,,
4830,2022-02-27 01:56:31,Inform Customer,,,,,
4831,2022-02-22 12:15:56,Customer applies,,,,,
4831,2022-02-22 14:15:56,Check application data,51,91846,761944,1523593,
4831,2022-02-22 16:15:56,Extensive Check,,,,,Extensive Check
4831,2022-02-22 18:15:56,Make Decision,,,,,
4831,2022-02-22 20:15:56,Inform Customer,,,,,
4832,2022-02-21 10:33:33,Customer applies,,,,,
4832,2022-02-21 12:33:33,Check application data,30,24944,893028,1033498,
4832,2022-02-21 14:33:33,Normal Check,,,,,Normal Check
4832,2022-02-21 16:33:33,Make Decision,,,,,
4832,2022-02-21 18:33:33,Inform Customer,,,,,
4833,2022-02-21 10:36:31,Customer applies,,,,,
4833,2022-02-21 12:36:31,Check application data,46,40618,264729,745282,
4833,2022-02-21 14:36:31,Normal Check,,,,,Normal Check
4833,2022-02-21 16:36:31,Make Decision,,,,,
4833,2022-02-21 18:36:31,Inform Customer,,,,,
4834,2022-03-02 12:05:53,Customer applies,,,,,
4834,2022-03-02 14:05:53,Check application data,52,59845,236698,622332,
4834,2022-03-02 16:05:53,Extensive Check,,,,,Extensive Check
4834,2022-03-02 18:05:53,Make Decision,,,,,
4834,2022-03-02 20:05:53,Inform Customer,,,,,
4835,2022-02-21 14:19:50,Customer applies,,,,,
4835,2022-02-21 16:19:50,Check application data,34,70394,883224,257175,
4835,2022-02-21 18:19:50,Extensive Check,,,,,Extensive Check
4835,2022-02-21 20:19:50,Make Decision,,,,,
4835,2022-02-21 22:19:50,Inform Customer,,,,,
4836,2022-03-05 16:19:32,Customer applies,,,,,
4836,2022-03-05 18:19:32,Check application data,42,36711,489777,1010224,
4836,2022-03-05 20:19:32,Normal Check,,,,,Normal Check
4836,2022-03-05 22:19:32,Make Decision,,,,,
4836,2022-03-06 00:19:32,Inform Customer,,,,,
4837,2022-02-14 13:19:08,Customer applies,,,,,
4837,2022-02-14 15:19:08,Check application data,32,63145,523303,240066,
4837,2022-02-14 17:19:08,Extensive Check,,,,,Extensive Check
4837,2022-02-14 19:19:08,Make Decision,,,,,
4837,2022-02-14 21:19:08,Inform Customer,,,,,
4838,2022-02-26 15:05:57,Customer applies,,,,,
4838,2022-02-26 17:05:57,Check application data,40,37458,178390,236119,
4838,2022-02-26 19:05:57,Normal Check,,,,,Normal Check
4838,2022-02-26 21:05:57,Make Decision,,,,,
4838,2022-02-26 23:05:57,Inform Customer,,,,,
4839,2022-02-16 13:53:06,Customer applies,,,,,
4839,2022-02-16 15:53:06,Check application data,32,99273,503675,388166,
4839,2022-02-16 17:53:06,Extensive Check,,,,,Extensive Check
4839,2022-02-16 19:53:06,Make Decision,,,,,
4839,2022-02-16 21:53:06,Inform Customer,,,,,
4840,2022-03-01 11:23:27,Customer applies,,,,,
4840,2022-03-01 13:23:27,Check application data,52,19505,452867,1762814,
4840,2022-03-01 15:23:27,Simple Check,,,,,Simple Check
4840,2022-03-01 17:23:27,Make Decision,,,,,
4840,2022-03-01 19:23:27,Inform Customer,,,,,
4841,2022-02-20 16:13:22,Customer applies,,,,,
4841,2022-02-20 18:13:22,Check application data,53,87385,725952,603894,
4841,2022-02-20 20:13:22,Extensive Check,,,,,Extensive Check
4841,2022-02-20 22:13:22,Make Decision,,,,,
4841,2022-02-21 00:13:22,Inform Customer,,,,,
4842,2022-02-16 18:21:00,Customer applies,,,,,
4842,2022-02-16 20:21:00,Check application data,46,64479,86869,876494,
4842,2022-02-16 22:21:00,Extensive Check,,,,,Extensive Check
4842,2022-02-17 00:21:00,Make Decision,,,,,
4842,2022-02-17 02:21:00,Inform Customer,,,,,
4843,2022-02-23 14:08:48,Customer applies,,,,,
4843,2022-02-23 16:08:48,Check application data,58,18321,168582,1736970,
4843,2022-02-23 18:08:48,Simple Check,,,,,Simple Check
4843,2022-02-23 20:08:48,Make Decision,,,,,
4843,2022-02-23 22:08:48,Inform Customer,,,,,
4844,2022-02-21 15:14:36,Customer applies,,,,,
4844,2022-02-21 17:14:36,Check application data,44,54744,731069,1194822,
4844,2022-02-21 19:14:36,Extensive Check,,,,,Extensive Check
4844,2022-02-21 21:14:36,Make Decision,,,,,
4844,2022-02-21 23:14:36,Inform Customer,,,,,
4845,2022-02-26 17:22:27,Customer applies,,,,,
4845,2022-02-26 19:22:27,Check application data,35,58629,975436,1339762,
4845,2022-02-26 21:22:27,Extensive Check,,,,,Extensive Check
4845,2022-02-26 23:22:27,Make Decision,,,,,
4845,2022-02-27 01:22:27,Inform Customer,,,,,
4846,2022-03-01 08:47:07,Customer applies,,,,,
4846,2022-03-01 10:47:07,Check application data,55,70629,969136,624338,
4846,2022-03-01 12:47:07,Extensive Check,,,,,Extensive Check
4846,2022-03-01 14:47:07,Make Decision,,,,,
4846,2022-03-01 16:47:07,Inform Customer,,,,,
4847,2022-02-27 14:13:43,Customer applies,,,,,
4847,2022-02-27 16:13:43,Check application data,33,92303,142034,699018,
4847,2022-02-27 18:13:43,Extensive Check,,,,,Extensive Check
4847,2022-02-27 20:13:43,Make Decision,,,,,
4847,2022-02-27 22:13:43,Inform Customer,,,,,
4848,2022-02-27 12:01:46,Customer applies,,,,,
4848,2022-02-27 14:01:46,Check application data,54,2943,824043,1775189,
4848,2022-02-27 16:01:46,Simple Check,,,,,Simple Check
4848,2022-02-27 18:01:46,Make Decision,,,,,
4848,2022-02-27 20:01:46,Inform Customer,,,,,
4849,2022-02-24 18:35:28,Customer applies,,,,,
4849,2022-02-24 20:35:28,Check application data,46,84021,778621,1419886,
4849,2022-02-24 22:35:28,Extensive Check,,,,,Extensive Check
4849,2022-02-25 00:35:28,Make Decision,,,,,
4849,2022-02-25 02:35:28,Inform Customer,,,,,
4850,2022-02-16 13:47:14,Customer applies,,,,,
4850,2022-02-16 15:47:14,Check application data,31,75708,645033,1463265,
4850,2022-02-16 17:47:14,Extensive Check,,,,,Extensive Check
4850,2022-02-16 19:47:14,Make Decision,,,,,
4850,2022-02-16 21:47:14,Inform Customer,,,,,
4851,2022-03-04 14:25:11,Customer applies,,,,,
4851,2022-03-04 16:25:11,Check application data,43,10986,925483,1412258,
4851,2022-03-04 18:25:11,Simple Check,,,,,Simple Check
4851,2022-03-04 20:25:11,Make Decision,,,,,
4851,2022-03-04 22:25:11,Inform Customer,,,,,
4852,2022-02-26 11:51:09,Customer applies,,,,,
4852,2022-02-26 13:51:09,Check application data,33,83084,59911,837456,
4852,2022-02-26 15:51:09,Extensive Check,,,,,Extensive Check
4852,2022-02-26 17:51:09,Make Decision,,,,,
4852,2022-02-26 19:51:09,Inform Customer,,,,,
4853,2022-03-05 11:27:33,Customer applies,,,,,
4853,2022-03-05 13:27:33,Check application data,45,69099,495221,456047,
4853,2022-03-05 15:27:33,Extensive Check,,,,,Extensive Check
4853,2022-03-05 17:27:33,Make Decision,,,,,
4853,2022-03-05 19:27:33,Inform Customer,,,,,
4854,2022-02-16 09:25:02,Customer applies,,,,,
4854,2022-02-16 11:25:02,Check application data,54,26840,81154,1684916,
4854,2022-02-16 13:25:02,Normal Check,,,,,Normal Check
4854,2022-02-16 15:25:02,Make Decision,,,,,
4854,2022-02-16 17:25:02,Inform Customer,,,,,
4855,2022-02-28 13:07:56,Customer applies,,,,,
4855,2022-02-28 15:07:56,Check application data,44,38016,44608,1493280,
